time_diff,event_score,num_performers,performer_score,upcoming_events,genre,venue_score,venue_lat,venue_lon,listing_count,median_price
198.18189,0.528,2,0.4,19,Pop,0.54,26.0508,-80.2115,229,149.0
198.18189,0.0,1,0.3,28,Rock,0.29,35.5967,-82.5726,4,151.0
198.18189,0.537,4,0.4,68,Pop,0.54,30.1616,-95.464,173,179.0
198.18189,0.0,1,0.36,173,Pop,0.58,36.0988,-115.175,3,158.0
198.18189,0.0,1,0.42,2,Country,0.44,41.1589,-100.791,1,131.0
198.18189,0.478,1,0.25,20,Rock,0.55,40.7194,-73.9388,8,80.0
198.18189,0.408,1,0.37,28,Rock,0.48,32.7885,-79.9369,27,130.0
198.22356,0.623,3,0.47,26,Country,0.63,39.7487,-105.008,398,190.0
198.22356,0.0,1,0.34,15,Alternative,0.25,39.6261,-106.047,1,291.0
198.22356,0.0,1,0.33,20,Country,0.51,41.8595,-87.9529,2,378.0
198.26522,0.574,1,0.42,17,Rock,0.57,34.1205,-118.297,247,193.0
198.26522,0.552,2,0.41,61,Rock,0.51,47.2375,-122.112,328,227.0
198.26522,0.474,2,0.34,32,Pop,0.57,34.0615,-118.309,21,88.0
198.30689,0.394,1,0.27,14,Folk,0.51,37.784,-122.433,5,146.0
198.30689,0.599,1,0.36,8,Latin,0.63,33.9582,-118.342,1315,243.0
198.30689,0.0,1,0.27,25,Rock,0.0,36.9877,-121.983,2,79.0
198.34856,0.424,1,0.32,5,Electronic,0.54,34.0985,-118.324,8,92.0
199.11939,0.0,1,0.43,24,Rock,0.33,35.5921,-82.5553,4,173.0
199.16106,0.538,2,0.45,35,Rock,0.51,38.9325,-77.2655,9,429.0
199.16106,0.43,2,0.4,14,Pop,0.49,27.9761,-82.7047,2,462.0
199.16106,0.516,2,0.43,25,Pop,0.53,43.5801,-71.4129,117,166.0
199.16106,0.0,3,0.4,45,Rock,0.46,33.2122,-87.5747,29,148.0
199.16106,0.0,1,0.35,11,Country,0.48,42.4196,-71.1093,35,148.0
199.16106,0.0,3,0.38,31,Rock,0.53,41.7812,-72.669,126,200.0
199.18189,0.382,4,0.28,9,Rock,0.47,42.9096,-70.811,101,88.0
199.18189,0.561,1,0.45,30,Pop,0.54,30.1616,-95.464,174,127.0
199.20272,0.571,2,0.41,51,Pop,0.63,36.1591,-86.7785,365,193.0
199.22356,0.456,1,0.33,38,Pop,0.55,40.7194,-73.9388,6,86.0
199.26522,0.0,1,0.36,173,Pop,0.58,36.0988,-115.175,3,158.0
199.30689,0.444,1,0.37,32,Rock,0.49,39.5895,-120.367,25,99.0
199.36939,0.556,1,0.44,43,Rock,0.4,21.2685,-157.818,135,144.0
200.11939,0.0,1,0.39,46,Alternative,0.46,42.3417,-83.0603,15,138.0
200.18189,0.414,1,0.33,38,Pop,0.5,39.9614,-75.1553,1,145.0
200.18189,0.368,1,0.32,23,Rock,0.41,35.9712,-83.9204,6,91.0
200.18189,0.504,3,0.38,38,Rock,0.57,41.8854,-87.6275,188,130.0
200.18189,0.397,2,0.25,20,Rock,0.49,42.35,-71.0656,8,69.0
200.22356,0.46,1,0.58,23,Electronic,0.54,30.2652,-97.7471,106,210.0
200.26522,0.611,2,0.5,41,Pop,0.61,45.5316,-122.667,767,190.0
200.26522,0.0,1,0.36,173,Pop,0.58,36.0988,-115.175,3,158.0
200.30689,0.341,1,0.27,14,Folk,0.5,45.5228,-122.685,3,85.0
201.03606,0.705,5,0.54,31,Rock,0.63,35.2258,-80.8528,1288,414.0
201.11939,0.438,3,0.4,45,Rock,0.47,39.7651,-86.1706,130,121.0
201.14022,0.577,4,0.4,68,Pop,0.57,27.9937,-82.3644,190,203.0
201.16106,0.0,3,0.38,31,Rock,0.54,41.1913,-81.5608,155,219.0
201.16106,0.548,1,0.42,43,Pop,0.54,34.0544,-84.3067,178,229.0
201.18189,0.434,1,0.58,23,Electronic,0.57,32.7803,-96.7659,205,138.0
201.20272,0.524,2,0.41,51,Pop,0.5,33.3313,-86.7845,284,151.0
201.22356,0.485,2,0.41,61,Rock,0.49,40.6577,-112.035,257,207.0
201.24439,0.359,1,0.34,15,Alternative,0.35,43.6024,-116.164,1,110.0
201.26522,0.626,2,0.5,41,Pop,0.57,47.6221,-122.354,752,194.0
201.30689,0.342,1,0.27,14,Folk,0.49,47.6613,-122.314,9,129.0
201.95272,0.0,1,0.33,20,Country,0.51,41.8595,-87.9529,1,317.0
202.11939,0.0,3,0.4,45,Rock,0.54,42.3382,-83.0525,32,288.0
202.14022,0.411,2,0.33,38,Pop,0.52,38.918,-77.0237,1,139.0
202.14022,0.538,4,0.4,68,Pop,0.54,34.0544,-84.3067,138,187.0
202.16106,0.571,2,0.45,35,Rock,0.58,40.5951,-73.521,347,219.0
202.16106,0.409,1,0.27,4,Rock,0.48,42.3339,-83.0214,34,79.0
202.18189,0.508,1,0.39,46,Alternative,0.47,44.9471,-93.0965,25,129.0
202.20272,0.397,1,0.38,38,Rock,0.49,39.007,-94.5315,46,126.0
202.22356,0.543,2,0.41,61,Rock,0.63,39.7487,-105.008,551,249.0
202.26522,0.38,1,0.34,15,Alternative,0.35,46.9218,-114.073,6,115.0
202.30689,0.509,1,0.37,32,Rock,0.54,45.5125,-122.678,1,179.0
202.57772,0.577,1,0.58,23,Electronic,0.61,39.6702,-105.204,164,167.0
203.07772,0.684,5,0.54,31,Rock,0.62,36.1665,-86.7713,1220,269.0
203.14022,0.409,2,0.33,38,Pop,0.52,38.918,-77.0237,4,82.0
203.16106,0.412,1,0.36,43,Country,0.51,40.3489,-74.0702,119,98.0
203.16106,0.622,2,0.45,35,Rock,0.56,40.3936,-74.1756,340,230.0
203.16106,0.385,1,0.25,20,Rock,0.46,41.5036,-81.6538,23,81.0
203.18189,0.575,1,0.45,30,Pop,0.54,36.1597,-86.7715,38,132.0
203.18189,0.4,1,0.35,14,Pop,0.47,36.1603,-86.7758,3,138.0
203.20272,0.555,2,0.41,51,Pop,0.55,32.7752,-96.7564,218,226.0
203.20272,0.0,2,0.38,31,Rock,0.52,41.8645,-87.6092,155,203.0
203.22356,0.338,2,0.32,23,Rock,0.46,36.1641,-86.7973,9,119.0
203.26522,0.633,2,0.5,41,Pop,0.61,38.5161,-121.417,719,214.0
203.26522,0.446,1,0.43,5,Rock,0.45,51.0452,-114.06,1,102.0
204.11939,0.482,3,0.4,45,Rock,0.49,42.8669,-77.2441,134,140.0
204.14022,0.559,4,0.4,68,Pop,0.6,35.3272,-80.7123,180,186.0
204.14022,0.0,1,0.45,30,Pop,0.52,33.8766,-84.396,54,136.0
204.14022,0.461,3,0.38,38,Rock,0.47,39.7651,-86.1706,143,143.0
204.16106,0.425,1,0.34,20,Rock,0.51,40.3489,-74.0702,118,126.0
204.18189,0.405,1,0.32,2,Jazz,0.47,45.5095,-73.6679,2,194.0
204.18189,0.56,2,0.41,61,Rock,0.55,38.7445,-90.4696,199,211.0
204.18189,0.466,2,0.4,25,Pop,0.44,37.8267,-97.331,247,151.0
204.18189,0.366,1,0.33,38,Pop,0.47,35.8164,-78.6209,5,75.0
204.20272,0.537,1,0.41,51,Pop,0.54,30.1616,-95.464,148,188.0
204.20272,0.0,2,0.43,31,Pop,0.54,32.7414,-97.3688,602,251.0
204.22356,0.417,1,0.35,14,Pop,0.47,36.1603,-86.7758,4,146.0
204.22356,0.469,1,0.39,46,Alternative,0.43,40.8134,-96.7006,17,152.0
204.26522,0.352,1,0.27,14,Folk,0.46,39.6577,-104.988,4,167.0
204.30689,0.486,1,0.37,32,Rock,0.56,47.6134,-122.332,178,121.0
205.09856,0.676,4,0.51,26,Country,0.63,39.0489,-94.4839,1628,191.0
205.11939,0.484,3,0.4,45,Rock,0.53,43.5801,-71.4129,204,141.0
205.14022,0.45,1,0.38,38,Rock,0.48,41.4963,-81.7029,87,181.0
205.16106,0.0,3,0.38,31,Rock,0.57,42.7459,-83.3786,156,241.0
205.16106,0.621,2,0.45,35,Rock,0.57,41.9924,-71.22,389,194.0
205.18189,0.59,2,0.41,61,Rock,0.56,41.544,-87.7746,419,213.0
205.18189,0.397,1,0.33,38,Pop,0.47,35.2024,-80.8432,7,71.0
205.18189,0.679,2,0.46,67,Country,0.52,30.293,-87.6289,618,305.0
205.20272,0.55,2,0.43,31,Pop,0.54,30.1616,-95.464,232,248.0
205.22356,0.422,1,0.25,20,Rock,0.48,44.9785,-93.276,4,76.0
205.22356,0.422,1,0.35,14,Pop,0.47,36.1603,-86.7758,4,146.0
205.24439,0.479,1,0.34,15,Alternative,0.49,45.5371,-122.407,2,108.0
205.26522,0.0,1,0.39,46,Alternative,0.4,39.7762,-104.969,25,101.0
205.26522,0.606,2,0.5,41,Pop,0.59,49.2782,-123.108,417,272.0
206.14022,0.568,1,0.4,45,Rock,0.55,43.0865,-73.8655,169,111.0
206.14022,0.531,1,0.45,30,Pop,0.48,35.2391,-80.8461,32,469.0
206.14022,0.504,3,0.38,38,Rock,0.57,42.7459,-83.3786,251,123.0
206.16106,0.0,3,0.38,31,Rock,0.57,40.005,-85.931,15,176.0
206.16106,0.52,1,0.42,43,Pop,0.52,42.9272,-78.3854,225,229.0
206.16106,0.542,2,0.41,51,Pop,0.53,33.7014,-84.3882,230,213.0
206.16106,0.545,2,0.45,35,Rock,0.54,41.6997,-74.8797,141,294.0
206.18189,0.66,2,0.46,67,Country,0.52,30.293,-87.6289,568,289.0
206.26522,0.0,1,0.25,20,Rock,0.4,39.7762,-104.969,11,87.0
206.30689,0.488,1,0.58,23,Electronic,0.52,32.7174,-117.162,78,181.0
207.14022,0.587,2,0.43,25,Pop,0.57,42.7459,-83.3786,84,171.0
207.18189,0.406,1,0.27,15,Jazz,0.47,45.5095,-73.6679,8,244.0
207.18189,0.581,1,0.45,16,Rock,0.48,42.3523,-73.311,36,539.0
207.61939,0.523,1,0.58,23,Electronic,0.51,34.0235,-118.281,68,227.0
208.07772,0.743,5,0.54,31,Rock,0.66,38.6226,-90.1928,350,251.0
208.09856,0.37,1,0.38,38,Rock,0.43,43.1655,-79.0453,16,68.0
208.14022,0.572,2,0.41,61,Rock,0.57,42.7459,-83.3786,282,300.0
208.14022,0.0,1,0.45,30,Pop,0.46,38.8801,-77.0261,17,250.0
208.16106,0.45,1,0.35,33,Pop,0.47,45.5095,-73.6679,4,278.0
208.16106,0.539,1,0.42,43,Pop,0.54,40.4236,-80.4268,232,195.0
208.18189,0.311,1,0.21,4,Alternative,0.42,45.5171,-73.5571,12,175.0
208.20272,0.589,2,0.43,31,Pop,0.63,36.1591,-86.7785,400,289.0
208.22356,0.375,2,0.33,38,Pop,0.46,36.1641,-86.7973,6,62.0
208.22356,0.582,2,0.5,41,Pop,0.59,53.547,-113.498,388,205.0
209.09856,0.402,1,0.38,38,Rock,0.59,40.6286,-74.0169,6,223.0
209.14022,0.0,1,0.45,30,Pop,0.52,39.9833,-75.223,31,133.0
209.14022,0.558,2,0.41,61,Rock,0.54,40.4236,-80.4268,260,201.0
209.16106,0.553,1,0.42,43,Pop,0.54,41.1913,-81.5608,268,313.0
209.16106,0.52,2,0.41,51,Pop,0.53,30.3236,-81.6358,257,206.0
209.16106,0.503,1,0.43,25,Pop,0.42,41.6538,-83.5363,4,612.0
209.18189,0.287,1,0.21,4,Alternative,0.42,45.5171,-73.5571,7,234.0
209.18189,0.55,1,0.45,37,Rock,0.62,40.4396,-79.9895,212,194.0
209.30689,0.435,1,0.37,32,Rock,0.47,36.7326,-119.783,11,115.0
209.30689,0.0,1,0.25,20,Rock,0.34,36.1686,-115.139,3,67.0
209.30689,0.518,1,0.58,23,Electronic,0.55,37.7785,-122.418,60,142.0
210.14022,0.659,2,0.46,67,Country,0.55,43.0865,-73.8655,266,175.0
210.16106,0.591,1,0.43,25,Pop,0.55,39.052,-84.417,26,149.0
210.30689,0.496,1,0.37,32,Rock,0.53,37.7827,-122.41,135,121.0
210.61939,0.489,1,0.58,23,Electronic,0.49,45.5172,-122.681,16,166.0
211.05689,0.757,5,0.54,31,Rock,0.67,41.9474,-87.6561,701,395.0
211.11939,0.526,3,0.4,45,Rock,0.52,39.9833,-75.223,90,115.0
211.14022,0.464,3,0.38,38,Rock,0.53,43.5801,-71.4129,206,145.0
211.14022,0.0,1,0.36,39,Rock,0.44,42.0535,-71.8395,18,126.0
211.14022,0.0,1,0.32,23,Rock,0.36,40.7063,-74.0038,29,119.0
211.14022,0.651,2,0.46,67,Country,0.52,43.0481,-76.1474,254,338.0
211.14022,0.58,1,0.45,30,Pop,0.58,41.4917,-72.0909,136,204.0
211.14022,0.558,2,0.41,61,Rock,0.57,40.005,-85.931,132,208.0
211.16106,0.551,2,0.41,51,Pop,0.55,26.6855,-80.1867,164,211.0
211.16106,0.544,2,0.42,17,Rock,0.54,36.1597,-86.7715,144,143.0
211.16106,0.375,1,0.45,15,Pop,0.49,40.0251,-76.2006,10,246.0
211.18189,0.385,1,0.33,38,Pop,0.46,28.5487,-81.3513,3,80.0
211.18189,0.432,1,0.37,39,Rock,0.48,37.5419,-77.4352,25,101.0
211.21314,0.0,3,0.35,49,Rock,0.63,39.7487,-105.008,254,172.0
211.26522,0.471,1,0.34,2,Country,0.48,30.2041,-93.2637,30,282.0
212.09856,0.406,1,0.4,45,Rock,0.53,44.494,-73.1191,3,104.0
212.14022,0.584,1,0.45,30,Pop,0.52,42.3482,-71.0366,113,217.0
212.14022,0.463,1,0.38,38,Rock,0.58,41.4917,-72.0909,251,93.0
212.14022,0.569,2,0.41,61,Rock,0.55,39.052,-84.417,121,180.0
212.14022,0.0,3,0.51,26,Country,0.34,45.659,-111.05,200,208.0
212.14022,0.0,1,0.37,39,Rock,0.33,35.5921,-82.5553,8,116.0
212.16106,0.559,2,0.41,51,Pop,0.57,27.9937,-82.3644,219,180.0
212.16106,0.551,2,0.42,17,Rock,0.54,36.1597,-86.7715,112,233.0
212.16106,0.595,1,0.43,25,Pop,0.54,40.4236,-80.4268,56,111.0
212.18189,0.648,2,0.5,41,Pop,0.62,44.9448,-93.1011,857,194.0
212.18189,0.714,1,0.6,15,Pop,0.5,42.339,-83.0485,376,207.0
212.21314,0.0,1,0.36,48,Rock,0.49,40.6577,-112.035,3,111.0
212.22356,0.614,2,0.47,38,Hard Rock,0.49,42.7482,-88.4354,143,376.0
212.22842,0.312,1,0.26,21,Rock,0.44,40.7697,-111.903,1,55.0
212.24439,0.394,1,0.32,38,Jazz,0.56,39.9978,-105.281,19,186.0
212.30689,0.481,1,0.58,23,Electronic,0.56,47.6134,-122.332,103,186.0
213.01522,0.726,5,0.54,31,Rock,0.64,42.339,-83.0485,370,329.0
213.14022,0.387,1,0.33,38,Pop,0.44,27.7719,-82.6358,4,76.0
213.14022,0.453,1,0.38,38,Rock,0.52,42.3482,-71.0366,63,154.0
213.14022,0.621,4,0.4,68,Pop,0.57,41.9924,-71.22,200,140.0
213.14022,0.623,1,0.45,30,Pop,0.56,40.3936,-74.1756,79,234.0
213.14022,0.494,2,0.42,54,Country,0.49,42.8669,-77.2441,80,237.0
213.16106,0.554,1,0.42,43,Pop,0.57,40.005,-85.931,187,249.0
213.16106,0.534,2,0.43,25,Pop,0.55,42.9624,-85.6716,103,135.0
213.18189,0.0,1,0.37,39,Rock,0.27,38.243,-85.735,12,75.0
213.18189,0.563,2,0.41,61,Rock,0.56,43.0273,-87.8976,517,133.0
213.26522,0.391,1,0.32,38,Jazz,0.43,38.8309,-104.827,33,159.0
213.30689,0.459,1,0.58,23,Electronic,0.47,49.2805,-123.119,75,167.0
214.14022,0.58,4,0.4,68,Pop,0.56,40.3936,-74.1756,160,207.0
214.22356,0.629,2,0.47,38,Hard Rock,0.66,41.8806,-87.674,418,285.0
214.24439,0.571,1,0.4,22,Alternative,0.61,39.6702,-105.204,105,217.0
215.03606,0.665,5,0.54,31,Rock,0.53,40.2844,-76.6773,645,301.0
215.14022,0.0,3,0.38,38,Rock,0.48,39.9699,-75.1603,127,134.0
215.14022,0.0,1,0.45,30,Pop,0.36,40.7063,-74.0038,91,190.0
215.16106,0.538,2,0.41,51,Pop,0.6,35.3272,-80.7123,310,165.0
215.16106,0.385,3,0.4,45,Rock,0.43,43.1655,-79.0453,11,66.0
215.16106,0.546,1,0.42,43,Pop,0.56,38.7852,-77.5867,297,197.0
215.16106,0.552,1,0.43,25,Pop,0.54,41.1913,-81.5608,43,217.0
215.16106,0.569,2,0.43,31,Pop,0.55,39.052,-84.417,164,234.0
215.18189,0.0,2,0.5,41,Pop,0.59,43.0417,-87.9162,396,199.0
215.18189,0.419,1,0.37,39,Rock,0.46,41.5036,-81.6538,23,99.0
215.18189,0.383,1,0.32,23,Rock,0.5,38.9974,-77.0276,21,89.0
215.18189,0.583,1,0.45,37,Rock,0.67,42.3653,-71.0618,193,346.0
215.22356,0.391,1,0.33,38,Pop,0.48,33.5089,-86.7979,4,71.0
215.22356,0.628,1,0.47,38,Hard Rock,0.66,41.8806,-87.674,659,238.0
215.24439,0.563,1,0.4,22,Alternative,0.61,39.6702,-105.204,126,173.0
215.25481,0.0,1,0.35,49,Rock,0.51,47.2375,-122.112,129,140.0
215.26522,0.365,1,0.4,25,Pop,0.35,43.6024,-116.164,15,120.0
215.28606,0.591,2,0.51,26,Country,0.52,38.962,-119.944,98,404.0
216.11939,0.467,3,0.4,45,Rock,0.47,39.0546,-84.414,155,131.0
216.14022,0.467,3,0.38,38,Rock,0.48,39.284,-76.6044,149,138.0
216.14022,0.59,4,0.4,68,Pop,0.57,39.9406,-75.13,166,194.0
216.14022,0.0,1,0.45,30,Pop,0.36,40.7063,-74.0038,21,219.0
216.16106,0.508,2,0.41,51,Pop,0.54,35.7456,-78.584,244,176.0
216.16106,0.412,1,0.32,10,Soul,0.48,42.3339,-83.0214,36,79.0
216.16106,0.511,1,0.42,43,Pop,0.51,36.7693,-76.104,224,199.0
216.18189,0.0,1,0.32,23,Rock,0.41,39.9589,-75.15,4,103.0
216.18189,0.0,1,0.3,20,Country,0.37,49.8966,-97.045,13,108.0
216.20272,0.0,1,0.37,39,Rock,0.34,41.8526,-87.6424,13,113.0
216.22356,0.399,1,0.33,38,Pop,0.45,29.9562,-90.0738,2,65.0
216.26522,0.0,2,0.35,49,Rock,0.5,45.7473,-122.664,114,172.0
216.28606,0.602,2,0.51,26,Country,0.52,38.962,-119.944,79,390.0
216.28606,0.441,1,0.29,26,Rock,0.56,48.4272,-123.359,1,68.0
217.03606,0.678,5,0.54,31,Rock,0.61,41.5065,-81.7,1049,296.0
217.14022,0.512,4,0.4,68,Pop,0.54,41.6997,-74.8797,144,186.0
217.16106,0.565,2,0.43,25,Pop,0.57,40.005,-85.931,14,75.0
217.16106,0.381,1,0.45,15,Pop,0.51,40.3489,-74.0702,103,152.0
217.16106,0.583,1,0.42,43,Pop,0.57,39.9406,-75.13,320,245.0
217.22356,0.0,1,0.38,10,Alternative,0.61,39.6702,-105.204,59,170.0
217.26522,0.34,1,0.27,18,Blues,0.43,38.8309,-104.827,32,133.0
217.26522,0.425,1,0.29,26,Rock,0.5,49.2806,-123.121,4,89.0
217.26522,0.392,1,0.3,4,Country,0.46,53.5097,-113.697,45,167.0
218.03606,0.723,5,0.54,31,Rock,0.62,39.0974,-84.5071,1155,272.0
218.14022,0.587,4,0.4,68,Pop,0.58,40.5951,-73.521,273,175.0
218.14022,0.471,3,0.38,38,Rock,0.5,32.8669,-80.0213,120,129.0
218.14022,0.589,2,0.42,54,Country,0.54,41.1913,-81.5608,168,206.0
218.14022,0.549,2,0.45,30,Pop,0.47,39.7651,-86.1706,53,189.0
218.14022,0.0,1,0.31,2,Rock,0.43,33.7518,-84.3897,3,94.0
218.16106,0.488,3,0.4,45,Rock,0.58,33.7724,-84.385,169,158.0
218.16106,0.543,2,0.41,51,Pop,0.54,40.4236,-80.4268,81,164.0
218.18189,0.585,2,0.41,61,Rock,0.55,32.7752,-96.7564,279,231.0
218.18189,0.64,2,0.5,41,Pop,0.59,41.9576,-87.8844,666,181.0
218.18189,0.661,1,0.52,63,Classic Rock,0.67,39.9055,-75.1666,480,435.0
218.18189,0.0,1,0.35,30,Rock,0.24,41.0832,-81.5127,1,111.0
218.18189,0.443,1,0.32,23,Rock,0.54,42.3503,-71.065,122,99.0
218.18189,0.502,1,0.45,35,Rock,0.51,37.5462,-77.4519,42,235.0
218.18189,0.526,1,0.45,37,Rock,0.59,45.4961,-73.5693,583,281.0
218.22356,0.0,2,0.34,36,Rock,0.44,33.4195,-111.83,13,108.0
218.22356,0.432,1,0.45,15,Pop,0.48,39.3781,-74.4338,2,256.0
218.22356,0.448,2,0.33,38,Pop,0.54,30.2652,-97.7471,37,82.0
218.22356,0.437,1,0.39,45,Alternative,0.47,43.6082,-116.508,36,141.0
218.25481,0.0,1,0.35,49,Rock,0.57,37.4234,-122.079,128,235.0
218.26522,0.501,1,0.41,3,Country,0.56,36.6939,-121.649,4,236.0
218.26522,0.0,1,0.29,26,Rock,0.39,47.9788,-122.208,1,112.0
218.28606,0.0,1,0.4,25,Pop,0.43,47.659,-117.562,57,188.0
218.30689,0.501,1,0.36,8,Latin,0.63,33.9582,-118.342,584,274.0
218.30689,0.422,1,0.31,13,Pop,0.42,36.157,-115.334,10,65.0
219.09856,0.0,1,0.32,4,Rock,0.5,42.6761,-83.2179,41,221.0
219.14022,0.398,1,0.38,38,Rock,0.48,35.7738,-78.6431,76,108.0
219.14022,0.553,2,0.42,54,Country,0.55,39.052,-84.417,166,161.0
219.16106,0.609,1,0.42,43,Pop,0.58,40.5951,-73.521,385,240.0
219.16106,0.561,2,0.41,51,Pop,0.56,40.3936,-74.1756,315,234.0
219.16106,0.516,3,0.4,45,Rock,0.58,33.7724,-84.385,118,154.0
219.18189,0.425,1,0.29,9,Rock,0.53,39.9656,-75.1351,6,49.0
219.18189,0.0,1,0.37,39,Rock,0.41,45.511,-73.5629,14,101.0
219.18189,0.606,2,0.45,30,Pop,0.52,41.8645,-87.6092,172,113.0
219.18189,0.684,4,0.51,26,Country,0.64,47.5948,-122.332,1131,268.0
219.18189,0.444,1,0.35,30,Rock,0.46,39.8694,-84.111,156,90.0
219.18189,0.456,1,0.37,23,Rock,0.48,41.4963,-81.7029,54,130.0
219.18189,0.564,2,0.41,61,Rock,0.54,30.1616,-95.464,199,200.0
219.18189,0.518,1,0.45,35,Rock,0.5,35.2038,-80.7942,127,241.0
219.20272,0.616,2,0.43,31,Pop,0.56,41.544,-87.7746,432,201.0
219.22356,0.0,2,0.34,36,Rock,0.54,34.0985,-118.324,21,141.0
219.22356,0.439,1,0.33,38,Pop,0.5,32.7824,-96.7838,6,64.0
219.24439,0.592,1,0.44,3,Country,0.58,51.0382,-114.051,456,328.0
219.24439,0.5,1,0.4,25,Pop,0.49,45.5371,-122.407,26,152.0
219.25481,0.0,2,0.35,49,Rock,0.48,33.6734,-117.752,67,299.0
219.26522,0.412,1,0.46,12,Pop,0.49,34.0776,-118.261,5,58.0
219.26522,0.435,2,0.39,45,Alternative,0.46,44.0471,-121.318,32,116.0
219.30689,0.506,1,0.36,8,Latin,0.63,33.9582,-118.342,549,275.0
220.07772,0.707,5,0.54,31,Rock,0.63,43.0296,-87.9725,321,242.0
220.11939,0.693,1,0.48,25,Rock,0.65,40.7564,-73.8459,500,227.0
220.14022,0.413,3,0.38,38,Rock,0.47,38.9379,-77.2654,20,298.0
220.14022,0.559,4,0.4,68,Pop,0.55,43.0865,-73.8655,183,166.0
220.14022,0.57,2,0.41,51,Pop,0.57,39.9406,-75.13,268,209.0
220.16106,0.568,1,0.42,43,Pop,0.53,41.7812,-72.669,245,228.0
220.18189,0.491,1,0.45,37,Rock,0.5,46.8127,-71.2105,488,276.0
220.18189,0.395,1,0.45,15,Pop,0.5,40.8954,-73.9751,177,166.0
220.26522,0.0,2,0.34,36,Rock,0.52,32.772,-117.073,89,147.0
220.30689,0.53,4,0.28,9,Rock,0.52,33.6639,-117.903,16,213.0
220.30689,0.542,1,0.4,25,Pop,0.51,47.2375,-122.112,228,120.0
220.30689,0.522,1,0.33,6,Pop,0.52,33.6639,-117.903,132,73.0
221.14022,0.0,1,0.45,30,Pop,0.26,39.0967,-84.5135,66,180.0
221.18189,0.389,1,0.37,39,Rock,0.44,41.3067,-72.9296,36,127.0
221.18189,0.646,1,0.52,63,Classic Rock,0.64,42.339,-83.0485,484,242.0
221.18189,0.0,1,0.32,23,Rock,0.41,45.511,-73.5629,7,98.0
221.22356,0.484,1,0.37,23,Rock,0.52,41.8645,-87.6092,328,140.0
221.24439,0.0,1,0.39,45,Alternative,0.22,46.8756,-113.861,18,131.0
222.07772,0.0,5,0.54,31,Rock,0.61,39.0515,-94.4803,285,209.0
222.11939,0.624,1,0.48,25,Rock,0.55,43.0865,-73.8655,142,254.0
222.16106,0.566,1,0.42,43,Pop,0.56,40.3936,-74.1756,283,319.0
222.16106,0.561,2,0.43,31,Pop,0.54,41.1913,-81.5608,201,265.0
222.16106,0.567,2,0.41,51,Pop,0.58,40.5951,-73.521,274,182.0
222.18189,0.543,1,0.37,39,Rock,0.52,40.6459,-73.9581,118,121.0
222.18189,0.0,1,0.38,39,Alternative,0.46,41.5036,-81.6538,4,94.0
222.22356,0.0,1,0.37,23,Rock,0.0,38.7489,-90.4769,138,103.0
222.25481,0.0,2,0.35,49,Rock,0.54,32.5896,-117.007,112,162.0
222.30689,0.407,1,0.46,12,Pop,0.49,37.7755,-122.438,5,65.0
222.30689,0.0,2,0.34,36,Rock,0.46,35.6462,-120.629,22,140.0
223.11939,0.0,1,0.4,45,Rock,0.48,37.5883,-77.4194,12,159.0
223.14022,0.628,2,0.5,41,Pop,0.62,40.4396,-79.9895,683,185.0
223.14022,0.563,4,0.4,68,Pop,0.57,40.005,-85.931,158,179.0
223.14022,0.435,3,0.38,38,Rock,0.47,39.0546,-84.414,96,122.0
223.16106,0.586,1,0.42,43,Pop,0.57,41.9924,-71.22,389,190.0
223.16106,0.351,1,0.33,6,Jazz,0.48,42.3339,-83.0214,33,76.0
223.16106,0.472,2,0.41,51,Pop,0.52,40.61,-75.36,46,398.0
223.18189,0.537,1,0.37,39,Rock,0.52,40.6459,-73.9581,139,133.0
223.18189,0.486,1,0.45,35,Rock,0.5,30.325,-81.6624,239,226.0
223.18189,0.39,1,0.45,15,Pop,0.46,40.6418,-74.0773,38,139.0
223.18189,0.532,1,0.45,37,Rock,0.55,42.6482,-73.7538,567,225.0
223.24439,0.0,2,0.34,36,Rock,0.25,38.3219,-122.68,7,121.0
223.25481,0.0,2,0.36,48,Rock,0.55,33.4708,-112.233,88,146.0
223.30689,0.0,1,0.33,38,Pop,0.37,33.4511,-112.079,3,63.0
224.11939,0.541,3,0.4,45,Rock,0.54,35.7456,-78.584,202,132.0
224.11939,0.741,5,0.54,31,Rock,0.63,39.7557,-104.994,1090,338.0
224.14022,0.666,2,0.46,67,Country,0.54,40.4236,-80.4268,321,319.0
224.14022,0.0,1,0.38,39,Alternative,0.52,42.3378,-83.0515,16,109.0
224.14022,0.559,2,0.45,30,Pop,0.49,42.5665,-82.9758,77,151.0
224.18189,0.371,1,0.45,15,Pop,0.49,40.7944,-74.4779,11,131.0
224.22356,0.45,1,0.34,2,Country,0.62,42.2455,-91.1897,40,167.0
224.26522,0.543,1,0.37,23,Rock,0.61,39.6702,-105.204,36,233.0
224.26522,0.382,1,0.33,38,Pop,0.48,32.7482,-117.131,4,81.0
225.14022,0.568,2,0.42,54,Country,0.57,41.9924,-71.22,255,232.0
225.14022,0.55,4,0.4,68,Pop,0.54,40.4236,-80.4268,94,163.0
225.14022,0.609,2,0.5,41,Pop,0.62,35.2248,-80.8403,657,182.0
225.16106,0.512,2,0.41,51,Pop,0.53,43.5801,-71.4129,220,240.0
225.16106,0.571,1,0.43,31,Pop,0.55,43.0865,-73.8655,200,237.0
